18:56:41.061 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
     at JetBrains.Util.Concurrency.ExecutionContextEx.Run(ExecutionContext context, ContextCallback callback, Object state)
     at JetBrains.Threading.ReentrancyGuard.Execute(String name, Action action)
     at JetBrains.Threading.ReentrancyGuard.ExecutePendingActions()
     at JetBrains.Util.Concurrency.ExecutionContextEx.<>c__DisplayClass0_0.<Run>b__0(Object _)
     at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
     at JetBrains.Util.Concurrency.ExecutionContextEx.Run(ExecutionContext context, ContextCallback callback, Object state)
     at JetBrains.Threading.JetDispatcher.Closure.Execute()
     at JetBrains.Util.Concurrency.WinJetDispatcher.ProcessQueue(Int32 nMinBucket)
     at System.Windows.Threading.DispatcherOperation.InvokeDelegateCore()
     at System.Windows.Threading.DispatcherOperation.InvokeImpl()
     at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
     at MS.Internal.CulturePreservingExecutionContext.Run(CulturePreservingExecutionContext executionContext, ContextCallback callback, Object state)
     at System.Windows.Threading.DispatcherOperation.Invoke()
     at System.Windows.Threading.Dispatcher.ProcessQueue()
     at System.Windows.Threading.Dispatcher.WndProcHook(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
     at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
     at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)
     at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
     at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
     at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(DispatcherPriority priority, TimeSpan timeout, Delegate method, Object args, Int32 numArgs)
     at MS.Win32.HwndSubclass.SubclassWndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam)
     at JetBrains.Interop.WinApi.User32Dll.DispatchMessageW(MSG* lpmsg)
     at JetBrains.Interop.WinApi.User32Dll.DispatchMessageW(MSG* lpmsg)
     at JetBrains.Util.Concurrency.WinJetDispatcher.WinJetDispatcherStaticMethods.InternalPumpMessagesOnce()
     at JetBrains.Util.Concurrency.WinJetDispatcher.WinJetDispatcherStaticMethods.JetBrains.Util.Concurrency.IJetDispatcherStaticMethods.Run()
     at JetBrains.RiderFlow.Product.RiderFlowMain.Main(Lifetime lifetime, ILogger logger, ProtocolComponent protocol, RdShellModel shellModel, ApplicationShutdownRequests shutdownRequests)
     at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)
     at System.Reflection.RuntimeMethodInfo.UnsafeInvokeInternal(Object obj, Object[] parameters, Object[] arguments)
     at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
     at JetBrains.Application.Environment.RunsPublicStaticIntMain.<>c__DisplayClass0_0.<.ctor>b__0()
     at JetBrains.Util.Logging.Logger.Catch(Action action)
     at JetBrains.Util.Concurrency.ExecutionContextEx.<>c__DisplayClass0_0.<Run>b__0(Object _)
     at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
     at JetBrains.Util.Concurrency.ExecutionContextEx.Run(ExecutionContext context, ContextCallback callback, Object state)
     at JetBrains.Threading.JetDispatcher.Closure.Execute()
     at JetBrains.Util.Concurrency.WinJetDispatcher.ProcessQueue(Int32 nMinBucket)
     at System.Windows.Threading.DispatcherOperation.InvokeDelegateCore()
     at System.Windows.Threading.DispatcherOperation.InvokeImpl()
     at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
     at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
     at MS.Internal.CulturePreservingExecutionContext.Run(CulturePreservingExecutionContext executionContext, ContextCallback callback, Object state)
     at System.Windows.Threading.DispatcherOperation.Invoke()
     at System.Windows.Threading.Dispatcher.ProcessQueue()
     at System.Windows.Threading.Dispatcher.WndProcHook(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
     at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
     at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)
     at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
     at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
     at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(DispatcherPriority priority, TimeSpan timeout, Delegate method, Object args, Int32 numArgs)
     at MS.Win32.HwndSubclass.SubclassWndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam)
     at MS.Win32.UnsafeNativeMethods.DispatchMessage(MSG& msg)
     at MS.Win32.UnsafeNativeMethods.DispatchMessage(MSG& msg)
     at System.Windows.Threading.Dispatcher.PushFrameImpl(DispatcherFrame frame)
     at JetBrains.Application.Environment.IJetHostEx.<>c__DisplayClass2_0.<RunHostMessageLoop>b__0(Lifetime lifetime)
     at JetBrains.Lifetimes.Lifetime.Using(Action`1 action)
     at JetBrains.Application.Environment.IJetHostEx.RunHostMessageLoop(IComponentContainer containerEnv)
     at JetBrains.Application.Environment.HostParameters.JetHostParametersCaller.RunMainLoop(ComponentContainer containerEnv)
     at JetBrains.Application.Environment.JetEnvironment.InternalRun(JetHostParametersCaller host, ComponentContainer containerEnv)
     at JetBrains.Application.Environment.JetEnvironment.CreateAndRun(Full hostparams)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.MainX(Assembly assembly, HostInfo hostInfo, String[] args)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.<>c.<Main>b__3_0(Lifetime lifetime)
     at JetBrains.Lifetimes.Lifetime.Using[T](Func`2 action)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.Main()
”

18:56:52.854 |V| ExternalChangeProcessor       | :1                 | Activity start
18:56:52.854 |I| RiderSolutionLoadProgress     | :1                 | Execute task [PreparePsiModules] 'JetBrains.ReSharper.Psi.Web.Impl.PsiModules.WebAssemblyReferenceFactoryAllow resolve references'
18:56:52.854 |I| RiderSolutionLoadProgress     | :1                 | Execute task [PreparePsiModules] 'Preparing Unity project'
18:56:52.861 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFiles" 
18:56:52.863 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Assets
18:56:52.886 |W| UnityExternalFilesModuleProcessor| :1                 | Found existing project file for C:\Users\Luke\Downloads\Jam3\jam3\Assets\Plugins\Editor\JetBrains.RiderFlow\2019.4\JetBrains.Frontend.2019.4.asmdef with existing PSI source file (IsMiscProjectItem: False)
18:56:52.886 |W| UnityExternalFilesModuleProcessor| :1                 | Found existing project file for C:\Users\Luke\Downloads\Jam3\jam3\Assets\Plugins\Editor\JetBrains.RiderFlow\2020.2\JetBrains.Frontend.2020.2.asmdef with existing PSI source file (IsMiscProjectItem: False)
18:56:52.886 |W| UnityExternalFilesModuleProcessor| :1                 | Found existing project file for C:\Users\Luke\Downloads\Jam3\jam3\Assets\Plugins\Editor\JetBrains.RiderFlow\2021.2\JetBrains.Frontend.2021.2.asmdef with existing PSI source file (IsMiscProjectItem: False)
18:56:52.887 |W| UnityExternalFilesModuleProcessor| :1                 | Found existing project file for C:\Users\Luke\Downloads\Jam3\jam3\Assets\Plugins\Editor\JetBrains.RiderFlow\2022.2\JetBrains.Frontend.2022.2.asmdef with existing PSI source file (IsMiscProjectItem: False)
18:56:52.897 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Assets time=33ms
18:56:52.897 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\ProjectSettings
18:56:52.897 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\ProjectSettings time=0ms
18:56:52.897 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.collab-proxy@2.2.0
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.collab-proxy@2.2.0 time=6ms
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.editorcoroutines@1.0.0
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.editorcoroutines@1.0.0 time=0ms
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ext.nunit@1.0.6
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ext.nunit@1.0.6 time=0ms
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.feature.development@1.0.1
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.feature.development@1.0.1 time=0ms
18:56:52.904 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.rider@3.0.27
18:56:52.905 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.rider@3.0.27 time=0ms
18:56:52.905 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.visualstudio@2.0.22
18:56:52.905 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.visualstudio@2.0.22 time=0ms
18:56:52.905 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.vscode@1.2.5
18:56:52.907 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ide.vscode@1.2.5 time=0ms
18:56:52.907 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.performance.profile-analyzer@1.2.2
18:56:52.907 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.performance.profile-analyzer@1.2.2 time=0ms
18:56:52.907 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.postprocessing@3.4.0
18:56:52.915 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.postprocessing@3.4.0 time=7ms
18:56:52.915 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.settings-manager@2.0.1
18:56:52.915 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.settings-manager@2.0.1 time=0ms
18:56:52.915 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.test-framework@1.1.33
18:56:52.918 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.test-framework@1.1.33 time=3ms
18:56:52.918 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.testtools.codecoverage@1.2.5
18:56:52.920 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.testtools.codecoverage@1.2.5 time=2ms
18:56:52.920 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.textmeshpro@3.0.6
18:56:52.934 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.textmeshpro@3.0.6 time=13ms
18:56:52.934 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.timeline@1.7.6
18:56:52.942 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.timeline@1.7.6 time=7ms
18:56:52.942 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" C:\Users\Luke\Downloads\Jam3\jam3\Library\PackageCache\com.unity.ugui@1.0.0
